,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,app,wwr_1,op
0,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
1,14.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
2,5.955078125,8.205078125,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
3,5.955078125,3.740234375,5.46923828125,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
4,5.955078125,3.740234375,3.81494140625,40.791015625,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
5,5.955078125,3.740234375,3.81494140625,37.373046875,188.0859375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
6,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.099609375,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
7,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,2.8505859375,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
8,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,1.6201171875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
9,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.60810546875,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
10,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.8350585937499999,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
11,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.13603515625,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.740234375
12,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,5.73232421875,0.4966796875,1.1513671875,0.25048828125,0.740234375
13,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.43574218750000004,1.1513671875,0.25048828125,0.740234375
14,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.0224609375,0.25048828125,0.740234375
15,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25322265624999996,0.740234375
16,5.955078125,3.740234375,3.81494140625,37.373046875,100.8984375,1.814453125,0.1376953125,2.6982421875,0.55068359375,0.24853515625,0.17646484375,3.34111328125,0.4966796875,1.1513671875,0.25048828125,0.291015625
17,5.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
18,14.955078125,3.740234375,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
19,14.955078125,8.205078125,3.81494140625,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
20,14.955078125,8.205078125,5.46923828125,37.373046875,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
21,14.955078125,8.205078125,5.46923828125,40.791015625,100.8984375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
22,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.814453125,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
23,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,0.1376953125,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
24,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,2.6982421875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
25,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.55068359375,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
26,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.24853515625,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
27,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.17646484375,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
28,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,3.34111328125,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
29,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.4966796875,1.0224609375,0.25322265624999996,0.291015625
30,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.1513671875,0.25322265624999996,0.291015625
31,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25048828125,0.291015625
32,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.740234375
33,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.25322265624999996,0.291015625
34,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
35,5.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
36,14.955078125,17.205078125,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
37,14.955078125,12.740234375,3.71923828125,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
38,14.955078125,12.740234375,2.06494140625,5.791015625,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
39,14.955078125,12.740234375,2.06494140625,2.373046875,8.0859375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
40,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.099609375,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
41,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.3505859375,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
42,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,0.1201171875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
43,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.25810546875,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
44,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.48505859375,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
45,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.58603515625,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.740234375
46,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.08232421875,0.7966796875,2.6513671875,0.60048828125,1.740234375
47,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7357421875000001,2.6513671875,0.60048828125,1.740234375
48,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.5224609375,0.60048828125,1.740234375
49,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.6032226562499999,1.740234375
50,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,0.60048828125,1.291015625
51,14.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
52,5.955078125,12.740234375,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
53,5.955078125,17.205078125,2.06494140625,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
54,5.955078125,17.205078125,3.71923828125,2.373046875,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
55,5.955078125,17.205078125,3.71923828125,5.791015625,280.8984375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
56,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.814453125,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
57,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.6376953125,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
58,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,1.1982421875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
59,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.20068359375,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
60,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.59853515625,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
61,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.62646484375,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
62,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.99111328125,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
63,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7966796875,2.5224609375,0.6032226562499999,1.291015625
64,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.6513671875,0.6032226562499999,1.291015625
65,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.60048828125,1.291015625
66,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.740234375
67,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,0.6032226562499999,1.291015625
68,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
69,10.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
70,19.455078125,3.705078125,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
71,19.455078125,8.240234375,2.84423828125,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
72,19.455078125,8.240234375,4.68994140625,58.291015625,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
73,19.455078125,8.240234375,4.68994140625,54.873046875,278.0859375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
74,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.599609375,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
75,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,2.1005859375,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
76,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,2.3701171875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
77,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.7831054687499999,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
78,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.31005859375,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
79,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.36103515625000004,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.240234375
80,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,3.25732421875,0.6466796875,0.4013671875,0.77548828125,0.240234375
81,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.5857421875,0.4013671875,0.77548828125,0.240234375
82,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,1.7724609375,0.77548828125,0.240234375
83,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.42822265625,0.240234375
84,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,0.77548828125,0.791015625
